date,state,lat,long,cases,deaths
13/04/20,Puerto Rico,18.220833,-66.590149,903,45
14/04/20,Puerto Rico,18.220833,-66.590149,923,45
15/04/20,Puerto Rico,18.220833,-66.590149,974,51
16/04/20,Puerto Rico,18.220833,-66.590149,1043,56
17/04/20,Puerto Rico,18.220833,-66.590149,1068,58
18/04/20,Puerto Rico,18.220833,-66.590149,1118,60
19/04/20,Puerto Rico,18.220833,-66.590149,1213,41
20/04/20,Puerto Rico,18.220833,-66.590149,1252,42
21/04/20,Puerto Rico,18.220833,-66.590149,915,43
22/04/20,Puerto Rico,18.220833,-66.590149,915,46
23/04/20,Puerto Rico,18.220833,-66.590149,1230,69
24/04/20,Puerto Rico,18.220833,-66.590149,1276,77
25/04/20,Puerto Rico,18.220833,-66.590149,1307,83
26/04/20,Puerto Rico,18.220833,-66.590149,1371,84
27/04/20,Puerto Rico,18.220833,-66.590149,1388,84
28/04/20,Puerto Rico,18.220833,-66.590149,1400,86
29/04/20,Puerto Rico,18.220833,-66.590149,1465,86
30/04/20,Puerto Rico,18.220833,-66.590149,1537,92
01/05/20,Puerto Rico,18.220833,-66.590149,1573,94
02/05/20,Puerto Rico,18.220833,-66.590149,1755,95
03/05/20,Puerto Rico,18.220833,-66.590149,1806,97
04/05/20,Puerto Rico,18.220833,-66.590149,1875,97
05/05/20,Puerto Rico,18.220833,-66.590149,1924,99
06/05/20,Puerto Rico,18.220833,-66.590149,1968,99
07/05/20,Puerto Rico,18.220833,-66.590149,2031,102
08/05/20,Puerto Rico,18.220833,-66.590149,2156,107
09/05/20,Puerto Rico,18.220833,-66.590149,2173,108
10/05/20,Puerto Rico,18.220833,-66.590149,2198,111
11/05/20,Puerto Rico,18.220833,-66.590149,2256,113
21/01/20,,,,,
22/01/20,,,,,
23/01/20,,,,,
24/01/20,,,,,
25/01/20,,,,,
26/01/20,,,,,
27/01/20,,,,,
28/01/20,,,,,
29/01/20,,,,,
30/01/20,,,,,
31/01/20,,,,,
01/02/20,,,,,
02/02/20,,,,,
03/02/20,,,,,
04/02/20,,,,,
05/02/20,,,,,
06/02/20,,,,,
07/02/20,,,,,
08/02/20,,,,,
09/02/20,,,,,
10/02/20,,,,,
11/02/20,,,,,
12/02/20,,,,,
13/02/20,,,,,
14/02/20,,,,,
15/02/20,,,,,
16/02/20,,,,,
17/02/20,,,,,
18/02/20,,,,,
19/02/20,,,,,
20/02/20,,,,,
21/02/20,,,,,
22/02/20,,,,,
23/02/20,,,,,
24/02/20,,,,,
25/02/20,,,,,
26/02/20,,,,,
27/02/20,,,,,
28/02/20,,,,,
29/02/20,,,,,
01/03/20,Rhode Island,41.580095,-71.477429,2,0
02/03/20,Rhode Island,41.580095,-71.477429,2,0
03/03/20,Rhode Island,41.580095,-71.477429,2,0
04/03/20,Rhode Island,41.580095,-71.477429,2,0
05/03/20,Rhode Island,41.580095,-71.477429,2,0
06/03/20,Rhode Island,41.580095,-71.477429,3,0
07/03/20,Rhode Island,41.580095,-71.477429,3,0
08/03/20,Rhode Island,41.580095,-71.477429,3,0
09/03/20,Rhode Island,41.580095,-71.477429,3,0
10/03/20,Rhode Island,41.580095,-71.477429,5,0
11/03/20,Rhode Island,41.580095,-71.477429,5,0
12/03/20,Rhode Island,41.580095,-71.477429,5,0
13/03/20,Rhode Island,41.580095,-71.477429,20,0
14/03/20,Rhode Island,41.580095,-71.477429,20,0
15/03/20,Rhode Island,41.580095,-71.477429,20,0
16/03/20,Rhode Island,41.580095,-71.477429,21,0
17/03/20,Rhode Island,41.580095,-71.477429,23,0
18/03/20,Rhode Island,41.580095,-71.477429,33,0
19/03/20,Rhode Island,41.580095,-71.477429,44,0
20/03/20,Rhode Island,41.580095,-71.477429,44,0
21/03/20,Rhode Island,41.580095,-71.477429,66,0
22/03/20,Rhode Island,41.580095,-71.477429,83,0
23/03/20,Rhode Island,41.580095,-71.477429,106,0
24/03/20,Rhode Island,41.580095,-71.477429,124,0
25/03/20,Rhode Island,41.580095,-71.477429,132,0
26/03/20,Rhode Island,41.580095,-71.477429,165,0
27/03/20,Rhode Island,41.580095,-71.477429,203,0
28/03/20,Rhode Island,41.580095,-71.477429,239,2
29/03/20,Rhode Island,41.580095,-71.477429,294,3
30/03/20,Rhode Island,41.580095,-71.477429,408,4
31/03/20,Rhode Island,41.580095,-71.477429,488,8
01/04/20,Rhode Island,41.580095,-71.477429,566,10
02/04/20,Rhode Island,41.580095,-71.477429,657,12
03/04/20,Rhode Island,41.580095,-71.477429,711,14
04/04/20,Rhode Island,41.580095,-71.477429,806,17
05/04/20,Rhode Island,41.580095,-71.477429,922,25
06/04/20,Rhode Island,41.580095,-71.477429,1082,27
07/04/20,Rhode Island,41.580095,-71.477429,1229,30
08/04/20,Rhode Island,41.580095,-71.477429,1450,35
09/04/20,Rhode Island,41.580095,-71.477429,1727,43
10/04/20,Rhode Island,41.580095,-71.477429,2015,49
11/04/20,Rhode Island,41.580095,-71.477429,2349,56
12/04/20,Rhode Island,41.580095,-71.477429,2665,63
13/04/20,Rhode Island,41.580095,-71.477429,2976,73
14/04/20,Rhode Island,41.580095,-71.477429,3251,80
15/04/20,Rhode Island,41.580095,-71.477429,3529,87
16/04/20,Rhode Island,41.580095,-71.477429,3838,105
17/04/20,Rhode Island,41.580095,-71.477429,4177,118
18/04/20,Rhode Island,41.580095,-71.477429,4491,137
19/04/20,Rhode Island,41.580095,-71.477429,4706,150
20/04/20,Rhode Island,41.580095,-71.477429,5090,155
21/04/20,Rhode Island,41.580095,-71.477429,5500,171
22/04/20,Rhode Island,41.580095,-71.477429,5841,181
23/04/20,Rhode Island,41.580095,-71.477429,6256,189
24/04/20,Rhode Island,41.580095,-71.477429,6699,202
25/04/20,Rhode Island,41.580095,-71.477429,7129,215
26/04/20,Rhode Island,41.580095,-71.477429,7439,226
27/04/20,Rhode Island,41.580095,-71.477429,7708,233
28/04/20,Rhode Island,41.580095,-71.477429,7926,239
29/04/20,Rhode Island,41.580095,-71.477429,8247,251
30/04/20,Rhode Island,41.580095,-71.477429,8621,266
01/05/20,Rhode Island,41.580095,-71.477429,8962,279
02/05/20,Rhode Island,41.580095,-71.477429,9289,296
03/05/20,Rhode Island,41.580095,-71.477429,9477,320
04/05/20,Rhode Island,41.580095,-71.477429,9652,341
05/05/20,Rhode Island,41.580095,-71.477429,9933,355
06/05/20,Rhode Island,41.580095,-71.477429,10205,370
07/05/20,Rhode Island,41.580095,-71.477429,10530,388
08/05/20,Rhode Island,41.580095,-71.477429,10779,399
09/05/20,Rhode Island,41.580095,-71.477429,10989,418
10/05/20,Rhode Island,41.580095,-71.477429,11274,422
11/05/20,Rhode Island,41.580095,-71.477429,11450,430
21/01/20,,,,,
22/01/20,,,,,
23/01/20,,,,,
24/01/20,,,,,
25/01/20,,,,,
26/01/20,,,,,
27/01/20,,,,,
28/01/20,,,,,
29/01/20,,,,,
30/01/20,,,,,
31/01/20,,,,,
01/02/20,,,,,
02/02/20,,,,,
03/02/20,,,,,
04/02/20,,,,,
05/02/20,,,,,
06/02/20,,,,,
07/02/20,,,,,
08/02/20,,,,,
09/02/20,,,,,
10/02/20,,,,,
11/02/20,,,,,
12/02/20,,,,,
13/02/20,,,,,
14/02/20,,,,,
15/02/20,,,,,
16/02/20,,,,,
17/02/20,,,,,
18/02/20,,,,,
19/02/20,,,,,
20/02/20,,,,,
21/02/20,,,,,
22/02/20,,,,,
23/02/20,,,,,
24/02/20,,,,,
25/02/20,,,,,
26/02/20,,,,,
27/02/20,,,,,
28/02/20,,,,,
29/02/20,,,,,
01/03/20,,,,,
02/03/20,,,,,
03/03/20,,,,,
04/03/20,,,,,
05/03/20,,,,,
06/03/20,South Carolina,33.836081,-81.163725,2,0
07/03/20,South Carolina,33.836081,-81.163725,2,0
08/03/20,South Carolina,33.836081,-81.163725,6,0
09/03/20,South Carolina,33.836081,-81.163725,7,0
10/03/20,South Carolina,33.836081,-81.163725,9,0
11/03/20,South Carolina,33.836081,-81.163725,10,0
12/03/20,South Carolina,33.836081,-81.163725,12,0
13/03/20,South Carolina,33.836081,-81.163725,13,0
14/03/20,South Carolina,33.836081,-81.163725,19,0
15/03/20,South Carolina,33.836081,-81.163725,28,0
16/03/20,South Carolina,33.836081,-81.163725,33,1
17/03/20,South Carolina,33.836081,-81.163725,47,1
18/03/20,South Carolina,33.836081,-81.163725,60,1
19/03/20,South Carolina,33.836081,-81.163725,81,1
20/03/20,South Carolina,33.836081,-81.163725,126,3
21/03/20,South Carolina,33.836081,-81.163725,172,3
22/03/20,South Carolina,33.836081,-81.163725,194,3
23/03/20,South Carolina,33.836081,-81.163725,299,5
24/03/20,South Carolina,33.836081,-81.163725,342,7
25/03/20,South Carolina,33.836081,-81.163725,424,7
26/03/20,South Carolina,33.836081,-81.163725,456,9
27/03/20,South Carolina,33.836081,-81.163725,539,13
28/03/20,South Carolina,33.836081,-81.163725,660,15
29/03/20,South Carolina,33.836081,-81.163725,774,16
30/03/20,South Carolina,33.836081,-81.163725,925,18
31/03/20,South Carolina,33.836081,-81.163725,1083,22
01/04/20,South Carolina,33.836081,-81.163725,1293,26
02/04/20,South Carolina,33.836081,-81.163725,1554,31
03/04/20,South Carolina,33.836081,-81.163725,1700,34
04/04/20,South Carolina,33.836081,-81.163725,1917,40
05/04/20,South Carolina,33.836081,-81.163725,2049,44
06/04/20,South Carolina,33.836081,-81.163725,2232,48
07/04/20,South Carolina,33.836081,-81.163725,2417,51
08/04/20,South Carolina,33.836081,-81.163725,2552,63
09/04/20,South Carolina,33.836081,-81.163725,2792,67
10/04/20,South Carolina,33.836081,-81.163725,3065,72
11/04/20,South Carolina,33.836081,-81.163725,3207,80
12/04/20,South Carolina,33.836081,-81.163725,3319,82
13/04/20,South Carolina,33.836081,-81.163725,3439,87
14/04/20,South Carolina,33.836081,-81.163725,3553,97
15/04/20,South Carolina,33.836081,-81.163725,3656,107
16/04/20,South Carolina,33.836081,-81.163725,3931,109
17/04/20,South Carolina,33.836081,-81.163725,4086,116
18/04/20,South Carolina,33.836081,-81.163725,4246,119
19/04/20,South Carolina,33.836081,-81.163725,4377,120
20/04/20,South Carolina,33.836081,-81.163725,4439,124
21/04/20,South Carolina,33.836081,-81.163725,4608,135
22/04/20,South Carolina,33.836081,-81.163725,4761,140
23/04/20,South Carolina,33.836081,-81.163725,4917,150
24/04/20,South Carolina,33.836081,-81.163725,5070,157
25/04/20,South Carolina,33.836081,-81.163725,5253,166
26/04/20,South Carolina,33.836081,-81.163725,5490,174
27/04/20,South Carolina,33.836081,-81.163725,5613,177
28/04/20,South Carolina,33.836081,-81.163725,5735,192
29/04/20,South Carolina,33.836081,-81.163725,5881,232
30/04/20,South Carolina,33.836081,-81.163725,6095,244
01/05/20,South Carolina,33.836081,-81.163725,6258,256
02/05/20,South Carolina,33.836081,-81.163725,6489,267
03/05/20,South Carolina,33.836081,-81.163725,6626,275
04/05/20,South Carolina,33.836081,-81.163725,6757,283
05/05/20,South Carolina,33.836081,-81.163725,6841,296
06/05/20,South Carolina,33.836081,-81.163725,6936,305
07/05/20,South Carolina,33.836081,-81.163725,7142,316
08/05/20,South Carolina,33.836081,-81.163725,7367,320
09/05/20,South Carolina,33.836081,-81.163725,7531,330
10/05/20,South Carolina,33.836081,-81.163725,7653,331
11/05/20,South Carolina,33.836081,-81.163725,7792,346
21/01/20,,,,,
22/01/20,,,,,
23/01/20,,,,,
24/01/20,,,,,
25/01/20,,,,,
26/01/20,,,,,
27/01/20,,,,,
28/01/20,,,,,
29/01/20,,,,,
30/01/20,,,,,
31/01/20,,,,,
01/02/20,,,,,
02/02/20,,,,,
03/02/20,,,,,
04/02/20,,,,,
05/02/20,,,,,
06/02/20,,,,,
07/02/20,,,,,
08/02/20,,,,,
09/02/20,,,,,
10/02/20,,,,,
11/02/20,,,,,
12/02/20,,,,,
13/02/20,,,,,
14/02/20,,,,,
15/02/20,,,,,
16/02/20,,,,,
17/02/20,,,,,
18/02/20,,,,,
19/02/20,,,,,
20/02/20,,,,,
21/02/20,,,,,
22/02/20,,,,,
23/02/20,,,,,
24/02/20,,,,,
25/02/20,,,,,
26/02/20,,,,,
27/02/20,,,,,
28/02/20,,,,,
29/02/20,,,,,
01/03/20,,,,,
02/03/20,,,,,
03/03/20,,,,,
04/03/20,,,,,
05/03/20,,,,,
06/03/20,,,,,
07/03/20,,,,,
08/03/20,,,,,
09/03/20,,,,,
10/03/20,South Dakota,43.969515,-99.901813,5,1
11/03/20,South Dakota,43.969515,-99.901813,8,1
12/03/20,South Dakota,43.969515,-99.901813,8,1
13/03/20,South Dakota,43.969515,-99.901813,9,1
14/03/20,South Dakota,43.969515,-99.901813,9,1
15/03/20,South Dakota,43.969515,-99.901813,9,1
16/03/20,South Dakota,43.969515,-99.901813,10,1
17/03/20,South Dakota,43.969515,-99.901813,11,1
18/03/20,South Dakota,43.969515,-99.901813,11,1
19/03/20,South Dakota,43.969515,-99.901813,14,1
20/03/20,South Dakota,43.969515,-99.901813,14,1
21/03/20,South Dakota,43.969515,-99.901813,14,1
22/03/20,South Dakota,43.969515,-99.901813,21,1
23/03/20,South Dakota,43.969515,-99.901813,28,1
24/03/20,South Dakota,43.969515,-99.901813,30,1
25/03/20,South Dakota,43.969515,-99.901813,41,1
26/03/20,South Dakota,43.969515,-99.901813,46,1
27/03/20,South Dakota,43.969515,-99.901813,58,1
28/03/20,South Dakota,43.969515,-99.901813,68,1
29/03/20,South Dakota,43.969515,-99.901813,90,1
30/03/20,South Dakota,43.969515,-99.901813,100,1
31/03/20,South Dakota,43.969515,-99.901813,107,1
01/04/20,South Dakota,43.969515,-99.901813,128,2
02/04/20,South Dakota,43.969515,-99.901813,165,2
03/04/20,South Dakota,43.969515,-99.901813,187,2
04/04/20,South Dakota,43.969515,-99.901813,212,2
05/04/20,South Dakota,43.969515,-99.901813,240,2
06/04/20,South Dakota,43.969515,-99.901813,288,4
07/04/20,South Dakota,43.969515,-99.901813,320,6
08/04/20,South Dakota,43.969515,-99.901813,393,6
09/04/20,South Dakota,43.969515,-99.901813,447,6
10/04/20,South Dakota,43.969515,-99.901813,536,6
11/04/20,South Dakota,43.969515,-99.901813,626,6
12/04/20,South Dakota,43.969515,-99.901813,729,6
13/04/20,South Dakota,43.969515,-99.901813,867,6
14/04/20,South Dakota,43.969515,-99.901813,987,6
15/04/20,South Dakota,43.969515,-99.901813,1167,6
16/04/20,South Dakota,43.969515,-99.901813,1310,7
17/04/20,South Dakota,43.969515,-99.901813,1410,7
18/04/20,South Dakota,43.969515,-99.901813,1541,7
19/04/20,South Dakota,43.969515,-99.901813,1635,7
20/04/20,South Dakota,43.969515,-99.901813,1685,7
21/04/20,South Dakota,43.969515,-99.901813,1755,8
22/04/20,South Dakota,43.969515,-99.901813,1858,9
23/04/20,South Dakota,43.969515,-99.901813,1956,9
24/04/20,South Dakota,43.969515,-99.901813,2040,10
25/04/20,South Dakota,43.969515,-99.901813,2147,10
26/04/20,South Dakota,43.969515,-99.901813,2213,11
27/04/20,South Dakota,43.969515,-99.901813,2246,11
28/04/20,South Dakota,43.969515,-99.901813,2314,11
29/04/20,South Dakota,43.969515,-99.901813,2375,13
30/04/20,South Dakota,43.969515,-99.901813,2450,17
01/05/20,South Dakota,43.969515,-99.901813,2525,21
02/05/20,South Dakota,43.969515,-99.901813,2587,21
03/05/20,South Dakota,43.969515,-99.901813,2630,21
04/05/20,South Dakota,43.969515,-99.901813,2667,21
05/05/20,South Dakota,43.969515,-99.901813,2720,24
06/05/20,South Dakota,43.969515,-99.901813,2779,29
07/05/20,South Dakota,43.969515,-99.901813,2905,31
08/05/20,South Dakota,43.969515,-99.901813,3144,31
09/05/20,South Dakota,43.969515,-99.901813,3393,34
10/05/20,South Dakota,43.969515,-99.901813,3517,34
11/05/20,South Dakota,43.969515,-99.901813,3614,34
21/01/20,,,,,
22/01/20,,,,,
23/01/20,,,,,
24/01/20,,,,,
25/01/20,,,,,
26/01/20,,,,,
27/01/20,,,,,
28/01/20,,,,,
29/01/20,,,,,
30/01/20,,,,,
31/01/20,,,,,
01/02/20,,,,,
02/02/20,,,,,
03/02/20,,,,,
04/02/20,,,,,
05/02/20,,,,,
06/02/20,,,,,
07/02/20,,,,,
08/02/20,,,,,
09/02/20,,,,,
10/02/20,,,,,
11/02/20,,,,,
12/02/20,,,,,
13/02/20,,,,,
14/02/20,,,,,
15/02/20,,,,,
16/02/20,,,,,
17/02/20,,,,,
18/02/20,,,,,
19/02/20,,,,,
20/02/20,,,,,
21/02/20,,,,,
22/02/20,,,,,
23/02/20,,,,,
24/02/20,,,,,
25/02/20,,,,,
26/02/20,,,,,
27/02/20,,,,,
28/02/20,,,,,
29/02/20,,,,,
01/03/20,,,,,
02/03/20,,,,,
03/03/20,,,,,
04/03/20,,,,,
05/03/20,Tennessee,35.517491,-86.580447,1,0
06/03/20,Tennessee,35.517491,-86.580447,1,0
07/03/20,Tennessee,35.517491,-86.580447,1,0
08/03/20,Tennessee,35.517491,-86.580447,3,0
09/03/20,Tennessee,35.517491,-86.580447,4,0
10/03/20,Tennessee,35.517491,-86.580447,7,0
11/03/20,Tennessee,35.517491,-86.580447,8,0
12/03/20,Tennessee,35.517491,-86.580447,18,0
13/03/20,Tennessee,35.517491,-86.580447,26,0
14/03/20,Tennessee,35.517491,-86.580447,32,0
15/03/20,Tennessee,35.517491,-86.580447,39,0
16/03/20,Tennessee,35.517491,-86.580447,52,0
17/03/20,Tennessee,35.517491,-86.580447,73,0
18/03/20,Tennessee,35.517491,-86.580447,98,0
19/03/20,Tennessee,35.517491,-86.580447,155,0
20/03/20,Tennessee,35.517491,-86.580447,237,0
21/03/20,Tennessee,35.517491,-86.580447,312,2
22/03/20,Tennessee,35.517491,-86.580447,424,2
23/03/20,Tennessee,35.517491,-86.580447,522,2
24/03/20,Tennessee,35.517491,-86.580447,678,2
25/03/20,Tennessee,35.517491,-86.580447,806,3
26/03/20,Tennessee,35.517491,-86.580447,981,3
27/03/20,Tennessee,35.517491,-86.580447,1180,6
28/03/20,Tennessee,35.517491,-86.580447,1363,6
29/03/20,Tennessee,35.517491,-86.580447,1569,7
30/03/20,Tennessee,35.517491,-86.580447,1721,13
31/03/20,Tennessee,35.517491,-86.580447,2049,13
01/04/20,Tennessee,35.517491,-86.580447,2689,23
02/04/20,Tennessee,35.517491,-86.580447,2868,32
03/04/20,Tennessee,35.517491,-86.580447,3032,36
04/04/20,Tennessee,35.517491,-86.580447,3265,47
05/04/20,Tennessee,35.517491,-86.580447,3538,50
06/04/20,Tennessee,35.517491,-86.580447,3753,65
07/04/20,Tennessee,35.517491,-86.580447,4010,72
08/04/20,Tennessee,35.517491,-86.580447,4246,83
09/04/20,Tennessee,35.517491,-86.580447,4456,95
10/04/20,Tennessee,35.517491,-86.580447,4793,104
11/04/20,Tennessee,35.517491,-86.580447,4983,107
12/04/20,Tennessee,35.517491,-86.580447,5144,107
13/04/20,Tennessee,35.517491,-86.580447,5483,114
14/04/20,Tennessee,35.517491,-86.580447,5654,123
15/04/20,Tennessee,35.517491,-86.580447,5864,135
16/04/20,Tennessee,35.517491,-86.580447,6077,142
17/04/20,Tennessee,35.517491,-86.580447,6423,146
18/04/20,Tennessee,35.517491,-86.580447,6624,148
19/04/20,Tennessee,35.517491,-86.580447,6824,151
20/04/20,Tennessee,35.517491,-86.580447,6994,156
21/04/20,Tennessee,35.517491,-86.580447,7317,159
22/04/20,Tennessee,35.517491,-86.580447,7681,169
23/04/20,Tennessee,35.517491,-86.580447,8169,172
24/04/20,Tennessee,35.517491,-86.580447,8618,172
25/04/20,Tennessee,35.517491,-86.580447,8918,179
26/04/20,Tennessee,35.517491,-86.580447,9435,182
27/04/20,Tennessee,35.517491,-86.580447,9739,184
28/04/20,Tennessee,35.517491,-86.580447,9974,190
29/04/20,Tennessee,35.517491,-86.580447,10255,196
30/04/20,Tennessee,35.517491,-86.580447,10506,200
01/05/20,Tennessee,35.517491,-86.580447,11781,205
02/05/20,Tennessee,35.517491,-86.580447,12376,210
03/05/20,Tennessee,35.517491,-86.580447,12871,211
04/05/20,Tennessee,35.517491,-86.580447,13283,216
05/05/20,Tennessee,35.517491,-86.580447,13555,225
06/05/20,Tennessee,35.517491,-86.580447,13737,237
07/05/20,Tennessee,35.517491,-86.580447,14108,238
08/05/20,Tennessee,35.517491,-86.580447,14276,240
09/05/20,Tennessee,35.517491,-86.580447,14675,241
10/05/20,Tennessee,35.517491,-86.580447,15060,242
11/05/20,Tennessee,35.517491,-86.580447,15423,248
21/01/20,,,,,
22/01/20,,,,,
23/01/20,,,,,
24/01/20,,,,,
25/01/20,,,,,
26/01/20,,,,,
27/01/20,,,,,
28/01/20,,,,,
29/01/20,,,,,
30/01/20,,,,,
31/01/20,,,,,
01/02/20,,,,,
02/02/20,,,,,
03/02/20,,,,,
04/02/20,,,,,
05/02/20,,,,,
06/02/20,,,,,
07/02/20,,,,,
08/02/20,,,,,
09/02/20,,,,,
10/02/20,,,,,
11/02/20,,,,,
12/02/20,Texas,31.968599,-99.901813,1,0
13/02/20,Texas,31.968599,-99.901813,2,0
14/02/20,Texas,31.968599,-99.901813,2,0
15/02/20,Texas,31.968599,-99.901813,2,0
16/02/20,Texas,31.968599,-99.901813,2,0
17/02/20,Texas,31.968599,-99.901813,2,0
18/02/20,Texas,31.968599,-99.901813,2,0
19/02/20,Texas,31.968599,-99.901813,2,0
20/02/20,Texas,31.968599,-99.901813,2,0
21/02/20,Texas,31.968599,-99.901813,4,0
22/02/20,Texas,31.968599,-99.901813,4,0
23/02/20,Texas,31.968599,-99.901813,4,0
24/02/20,Texas,31.968599,-99.901813,10,0
25/02/20,Texas,31.968599,-99.901813,10,0
26/02/20,Texas,31.968599,-99.901813,10,0
27/02/20,Texas,31.968599,-99.901813,10,0
28/02/20,Texas,31.968599,-99.901813,11,0
29/02/20,Texas,31.968599,-99.901813,11,0
01/03/20,Texas,31.968599,-99.901813,11,0
02/03/20,Texas,31.968599,-99.901813,11,0
03/03/20,Texas,31.968599,-99.901813,11,0
04/03/20,Texas,31.968599,-99.901813,12,0
05/03/20,Texas,31.968599,-99.901813,16,0
06/03/20,Texas,31.968599,-99.901813,19,0
07/03/20,Texas,31.968599,-99.901813,19,0
08/03/20,Texas,31.968599,-99.901813,23,0
09/03/20,Texas,31.968599,-99.901813,24,0
10/03/20,Texas,31.968599,-99.901813,31,0
11/03/20,Texas,31.968599,-99.901813,33,0
12/03/20,Texas,31.968599,-99.901813,41,0
13/03/20,Texas,31.968599,-99.901813,58,0
14/03/20,Texas,31.968599,-99.901813,69,0
15/03/20,Texas,31.968599,-99.901813,80,0
16/03/20,Texas,31.968599,-99.901813,87,1
17/03/20,Texas,31.968599,-99.901813,106,1
18/03/20,Texas,31.968599,-99.901813,166,2
19/03/20,Texas,31.968599,-99.901813,248,4
20/03/20,Texas,31.968599,-99.901813,377,5
21/03/20,Texas,31.968599,-99.901813,547,5
22/03/20,Texas,31.968599,-99.901813,632,7
23/03/20,Texas,31.968599,-99.901813,728,7
24/03/20,Texas,31.968599,-99.901813,857,11
25/03/20,Texas,31.968599,-99.901813,1119,12
26/03/20,Texas,31.968599,-99.901813,1542,21
27/03/20,Texas,31.968599,-99.901813,1940,23
28/03/20,Texas,31.968599,-99.901813,2158,29
29/03/20,Texas,31.968599,-99.901813,2709,35
30/03/20,Texas,31.968599,-99.901813,3036,46
31/03/20,Texas,31.968599,-99.901813,3570,57
01/04/20,Texas,31.968599,-99.901813,4255,63
02/04/20,Texas,31.968599,-99.901813,4880,79
03/04/20,Texas,31.968599,-99.901813,5669,97
04/04/20,Texas,31.968599,-99.901813,6566,124
05/04/20,Texas,31.968599,-99.901813,7091,136
06/04/20,Texas,31.968599,-99.901813,8104,159
07/04/20,Texas,31.968599,-99.901813,8968,177
08/04/20,Texas,31.968599,-99.901813,9897,195
09/04/20,Texas,31.968599,-99.901813,11372,228
10/04/20,Texas,31.968599,-99.901813,12290,246
11/04/20,Texas,31.968599,-99.901813,13208,265
12/04/20,Texas,31.968599,-99.901813,13776,288
13/04/20,Texas,31.968599,-99.901813,14487,320
14/04/20,Texas,31.968599,-99.901813,15303,365
15/04/20,Texas,31.968599,-99.901813,16106,395
16/04/20,Texas,31.968599,-99.901813,16928,428
17/04/20,Texas,31.968599,-99.901813,18131,461
18/04/20,Texas,31.968599,-99.901813,18927,487
19/04/20,Texas,31.968599,-99.901813,19441,503
20/04/20,Texas,31.968599,-99.901813,20035,523
21/04/20,Texas,31.968599,-99.901813,20949,552
22/04/20,Texas,31.968599,-99.901813,21769,571
23/04/20,Texas,31.968599,-99.901813,22706,601
24/04/20,Texas,31.968599,-99.901813,23650,625
25/04/20,Texas,31.968599,-99.901813,24494,662
26/04/20,Texas,31.968599,-99.901813,25209,676
27/04/20,Texas,31.968599,-99.901813,25963,699
28/04/20,Texas,31.968599,-99.901813,26868,738
29/04/20,Texas,31.968599,-99.901813,27839,776
30/04/20,Texas,31.968599,-99.901813,29072,828
01/05/20,Texas,31.968599,-99.901813,30342,853
02/05/20,Texas,31.968599,-99.901813,31433,875
03/05/20,Texas,31.968599,-99.901813,32299,890
04/05/20,Texas,31.968599,-99.901813,33134,914
05/05/20,Texas,31.968599,-99.901813,34286,955
06/05/20,Texas,31.968599,-99.901813,35441,985
07/05/20,Texas,31.968599,-99.901813,36682,1016
08/05/20,Texas,31.968599,-99.901813,37943,1059
09/05/20,Texas,31.968599,-99.901813,38849,1086
10/05/20,Texas,31.968599,-99.901813,40037,1110
11/05/20,Texas,31.968599,-99.901813,40988,1137
21/01/20,,,,,
22/01/20,,,,,
23/01/20,,,,,
24/01/20,,,,,
25/01/20,,,,,
26/01/20,,,,,
27/01/20,,,,,
28/01/20,,,,,
29/01/20,,,,,
30/01/20,,,,,
31/01/20,,,,,
01/02/20,,,,,
02/02/20,,,,,
03/02/20,,,,,
04/02/20,,,,,
05/02/20,,,,,
06/02/20,,,,,
07/02/20,,,,,
08/02/20,,,,,
09/02/20,,,,,
10/02/20,,,,,
11/02/20,,,,,
12/02/20,,,,,
13/02/20,,,,,
14/02/20,,,,,
15/02/20,,,,,
16/02/20,,,,,
17/02/20,,,,,
18/02/20,,,,,
19/02/20,,,,,
20/02/20,,,,,
21/02/20,,,,,
22/02/20,,,,,
23/02/20,,,,,
24/02/20,,,,,
25/02/20,Utah,39.32098,-111.093731,1,0
26/02/20,Utah,39.32098,-111.093731,1,0
27/02/20,Utah,39.32098,-111.093731,1,0
28/02/20,Utah,39.32098,-111.093731,1,0
29/02/20,Utah,39.32098,-111.093731,1,0
01/03/20,Utah,39.32098,-111.093731,1,0
02/03/20,Utah,39.32098,-111.093731,1,0
03/03/20,Utah,39.32098,-111.093731,1,0
04/03/20,Utah,39.32098,-111.093731,1,0
05/03/20,Utah,39.32098,-111.093731,1,0
06/03/20,Utah,39.32098,-111.093731,3,0
07/03/20,Utah,39.32098,-111.093731,3,0
08/03/20,Utah,39.32098,-111.093731,3,0
09/03/20,Utah,39.32098,-111.093731,3,0
10/03/20,Utah,39.32098,-111.093731,4,0
11/03/20,Utah,39.32098,-111.093731,5,0
12/03/20,Utah,39.32098,-111.093731,7,0
13/03/20,Utah,39.32098,-111.093731,7,0
14/03/20,Utah,39.32098,-111.093731,21,0
15/03/20,Utah,39.32098,-111.093731,29,0
16/03/20,Utah,39.32098,-111.093731,40,0
17/03/20,Utah,39.32098,-111.093731,51,0
18/03/20,Utah,39.32098,-111.093731,65,0
19/03/20,Utah,39.32098,-111.093731,80,0
20/03/20,Utah,39.32098,-111.093731,112,0
21/03/20,Utah,39.32098,-111.093731,138,0
22/03/20,Utah,39.32098,-111.093731,182,1
23/03/20,Utah,39.32098,-111.093731,257,1
